dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,temp_original_day,atemp_original_day,hum_original_day,windspeed_original_day,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,temp_original_hour,atemp_original_hour,hum_original_hour,windspeed_original_hour
2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,-1.2156440000000002,-6.129832,43.7391,14.869645,1,0,2,19,0,4,1,1,0.14,0.1667,0.28,0.1045,2,110,112,-1.419999999999999,-4.997800000000002,28.000000000000004,7.0015
2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,-1.2156440000000002,-6.129832,43.7391,14.869645,1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,4,93,97,-1.419999999999999,-4.001200000000001,31.0,6.0032
2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,-1.2156440000000002,-6.129832,43.7391,14.869645,1,0,2,21,0,4,1,1,0.14,0.2121,0.39,0.0,2,70,72,-1.419999999999999,-2.0013999999999985,39.0,0.0
2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,-1.2156440000000002,-6.129832,43.7391,14.869645,1,0,2,22,0,4,1,1,0.12,0.197,0.39,0.0,4,47,51,-2.3600000000000003,-2.9979999999999993,39.0,0.0
2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,-1.2156440000000002,-6.129832,43.7391,14.869645,1,0,2,23,0,4,1,1,0.12,0.1515,0.42,0.1045,1,33,34,-2.3600000000000003,-6.0009999999999994,42.0,7.0015
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,0,0,5,1,1,0.1,0.1364,0.49,0.1045,2,12,14,-3.3,-6.9976,49.0,7.0015
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,1,0,5,1,1,0.1,0.1364,0.54,0.0896,1,6,7,-3.3,-6.9976,54.0,6.0032
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,2,0,5,1,1,0.1,0.1364,0.54,0.0896,0,3,3,-3.3,-6.9976,54.0,6.0032
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,5,0,5,1,1,0.08,0.1212,0.63,0.0896,0,4,4,-4.24,-8.0008,63.0,6.0032
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,6,0,5,1,1,0.1,0.1818,0.68,0.0,1,23,24,-3.3,-4.001200000000001,68.0,0.0
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,7,0,5,1,1,0.08,0.1667,0.73,0.0,1,73,74,-4.24,-4.997800000000002,73.0,0.0
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,8,0,5,1,1,0.1,0.1212,0.74,0.1642,4,212,216,-3.3,-8.0008,74.0,11.0014
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,9,0,5,1,1,0.12,0.1212,0.74,0.2239,8,132,140,-2.3600000000000003,-8.0008,74.0,15.001299999999999
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,10,0,5,1,1,0.14,0.1364,0.69,0.194,5,39,44,-1.419999999999999,-6.9976,69.0,12.998000000000001
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,11,0,5,1,1,0.22,0.2273,0.47,0.1343,12,52,64,2.34,-0.9982000000000006,47.0,8.9981
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,12,0,5,1,1,0.22,0.2273,0.47,0.1343,7,64,71,2.34,-0.9982000000000006,47.0,8.9981
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,13,0,5,1,1,0.24,0.2273,0.35,0.194,21,89,110,3.2799999999999994,-0.9982000000000006,35.0,12.998000000000001
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,14,0,5,1,1,0.3,0.2879,0.26,0.2537,17,67,84,6.1,3.0014000000000003,26.0,16.997899999999998
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,15,0,5,1,1,0.32,0.3182,0.21,0.1642,12,62,74,7.040000000000001,5.001199999999997,21.0,11.0014
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,16,0,5,1,1,0.3,0.2879,0.28,0.194,14,111,125,6.1,3.0014000000000003,28.000000000000004,12.998000000000001
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,17,0,5,1,1,0.3,0.3333,0.24,0.0,18,193,211,6.1,5.997799999999998,24.0,0.0
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,18,0,5,1,1,0.28,0.3182,0.28,0.0,9,165,174,5.160000000000002,5.001199999999997,28.000000000000004,0.0
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,19,0,5,1,1,0.26,0.303,0.33,0.0,7,94,101,4.220000000000001,3.998000000000001,33.0,0.0
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,20,0,5,1,1,0.22,0.2273,0.55,0.1343,2,61,63,2.34,-0.9982000000000006,55.00000000000001,8.9981
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,21,0,5,1,1,0.2,0.2121,0.59,0.1343,1,46,47,1.4000000000000004,-2.0013999999999985,59.0,8.9981
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,2,41,43,1.4000000000000004,-0.9982000000000006,64.0,6.0032
2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,0.887277000000001,-1.9084059999999994,50.6364,7.272849999999999,1,0,2,23,0,5,1,1,0.18,0.2424,0.69,0.0,5,48,53,0.4599999999999991,-0.0015999999999998238,69.0,0.0
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,0,0,6,0,1,0.16,0.197,0.69,0.0896,3,27,30,-0.47999999999999954,-2.9979999999999993,69.0,6.0032
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,1,0,6,0,1,0.14,0.2121,0.86,0.0,2,22,24,-1.419999999999999,-2.0013999999999985,86.0,0.0
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,2,0,6,0,1,0.14,0.2121,0.8,0.0,2,13,15,-1.419999999999999,-2.0013999999999985,80.0,0.0
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,3,0,6,0,1,0.12,0.197,0.8,0.0,3,7,10,-2.3600000000000003,-2.9979999999999993,80.0,0.0
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,4,0,6,0,1,0.12,0.1667,0.74,0.0896,0,4,4,-2.3600000000000003,-4.997800000000002,74.0,6.0032
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,5,0,6,0,1,0.12,0.1667,0.74,0.0896,0,1,1,-2.3600000000000003,-4.997800000000002,74.0,6.0032
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,6,0,6,0,1,0.12,0.1364,0.93,0.194,1,1,2,-2.3600000000000003,-6.9976,93.0,12.998000000000001
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,7,0,6,0,1,0.12,0.1515,0.8,0.1045,2,9,11,-2.3600000000000003,-6.0009999999999994,80.0,7.0015
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,8,0,6,0,1,0.14,0.1515,0.86,0.1343,2,28,30,-1.419999999999999,-6.0009999999999994,86.0,8.9981
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,9,0,6,0,1,0.16,0.1818,0.64,0.1343,5,38,43,-0.47999999999999954,-4.001200000000001,64.0,8.9981
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,10,0,6,0,1,0.22,0.2121,0.41,0.2537,13,71,84,2.34,-2.0013999999999985,41.0,16.997899999999998
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,11,0,6,0,1,0.3,0.2727,0.28,0.3284,30,84,114,6.1,1.9982000000000006,28.000000000000004,22.0028
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,12,0,6,0,1,0.3,0.2727,0.39,0.4627,27,93,120,6.1,1.9982000000000006,39.0,31.0009
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,13,0,6,0,1,0.3,0.2727,0.39,0.4179,32,103,135,6.1,1.9982000000000006,39.0,27.999299999999998
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,14,0,6,0,1,0.34,0.3182,0.31,0.2836,30,90,120,7.98,5.001199999999997,31.0,19.0012
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,15,0,6,0,1,0.34,0.303,0.29,0.4179,47,127,174,7.98,3.998000000000001,28.999999999999996,27.999299999999998
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,16,0,6,0,1,0.34,0.303,0.29,0.4179,42,103,145,7.98,3.998000000000001,28.999999999999996,27.999299999999998
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,17,0,6,0,1,0.32,0.2879,0.31,0.5224,24,113,137,7.040000000000001,3.0014000000000003,31.0,35.0008
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,18,0,6,0,1,0.28,0.2576,0.38,0.3284,4,60,64,5.160000000000002,1.0015999999999998,38.0,22.0028
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,19,0,6,0,1,0.28,0.2727,0.38,0.1642,2,39,41,5.160000000000002,1.9982000000000006,38.0,11.0014
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,20,0,6,0,1,0.26,0.2576,0.41,0.2239,1,39,40,4.220000000000001,1.0015999999999998,41.0,15.001299999999999
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,21,0,6,0,1,0.26,0.303,0.41,0.0,9,42,51,4.220000000000001,3.998000000000001,41.0,0.0
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,22,0,6,0,1,0.24,0.2576,0.44,0.0896,6,39,45,3.2799999999999994,1.0015999999999998,44.0,6.0032
2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,2.4574999999999996,-0.6250359999999997,54.4167,13.625589,1,0,2,23,0,6,0,1,0.22,0.2273,0.51,0.1343,1,31,32,2.34,-0.9982000000000006,51.0,8.9981
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,0,0,0,0,1,0.2,0.2273,0.64,0.1045,5,34,39,1.4000000000000004,-0.9982000000000006,64.0,7.0015
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,1,0,0,0,1,0.2,0.2273,0.59,0.0896,1,23,24,1.4000000000000004,-0.9982000000000006,59.0,6.0032
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,2,0,0,0,2,0.2,0.2273,0.75,0.0896,1,19,20,1.4000000000000004,-0.9982000000000006,75.0,6.0032
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,3,0,0,0,2,0.2,0.2273,0.69,0.1045,4,8,12,1.4000000000000004,-0.9982000000000006,69.0,7.0015
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,4,0,0,0,2,0.2,0.2121,0.69,0.1642,0,2,2,1.4000000000000004,-2.0013999999999985,69.0,11.0014
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,6,0,0,0,2,0.2,0.2121,0.69,0.1343,2,3,5,1.4000000000000004,-2.0013999999999985,69.0,8.9981
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,7,0,0,0,2,0.22,0.2727,0.55,0.0,0,3,3,2.34,1.9982000000000006,55.00000000000001,0.0
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,8,0,0,0,2,0.22,0.2273,0.64,0.194,1,11,12,2.34,-0.9982000000000006,64.0,12.998000000000001
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,9,0,0,0,2,0.24,0.2273,0.6,0.2239,12,35,47,3.2799999999999994,-0.9982000000000006,60.0,15.001299999999999
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,19,86,105,6.1,1.9982000000000006,45.0,22.0028
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,11,0,0,0,1,0.32,0.2879,0.39,0.4478,26,86,112,7.040000000000001,3.0014000000000003,39.0,30.002599999999997
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,12,0,0,0,1,0.36,0.3182,0.32,0.4627,58,94,152,8.919999999999998,5.001199999999997,32.0,31.0009
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,13,0,0,0,1,0.38,0.3939,0.29,0.3582,62,92,154,9.86,9.997399999999999,28.999999999999996,23.9994
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,14,0,0,0,2,0.4,0.4091,0.3,0.4179,51,110,161,10.8,11.000600000000002,30.0,27.999299999999998
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,15,0,0,0,2,0.4,0.4091,0.3,0.2985,40,122,162,10.8,11.000600000000002,30.0,19.999499999999998
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,16,0,0,0,2,0.42,0.4242,0.28,0.3284,28,106,134,11.739999999999998,11.997200000000003,28.000000000000004,22.0028
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,17,0,0,0,1,0.42,0.4242,0.28,0.3284,30,95,125,11.739999999999998,11.997200000000003,28.000000000000004,22.0028
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,18,0,0,0,1,0.4,0.4091,0.32,0.2985,17,78,95,10.8,11.000600000000002,32.0,19.999499999999998
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,19,0,0,0,1,0.4,0.4091,0.35,0.2836,11,50,61,10.8,11.000600000000002,35.0,19.0012
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,20,0,0,0,1,0.4,0.4091,0.35,0.3284,15,32,47,10.8,11.000600000000002,35.0,22.0028
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,21,0,0,0,1,0.4,0.4091,0.35,0.3582,6,45,51,10.8,11.000600000000002,35.0,23.9994
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,22,0,0,0,1,0.4,0.4091,0.35,0.2985,5,31,36,10.8,11.000600000000002,35.0,19.999499999999998
2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,6.876534000000001,5.391458,45.7391,17.479160999999998,1,0,2,23,0,0,0,1,0.4,0.4091,0.35,0.3582,3,27,30,10.8,11.000600000000002,35.0,23.9994
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,0,0,1,1,1,0.38,0.3939,0.37,0.3582,3,8,11,9.86,9.997399999999999,37.0,23.9994
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,1,0,1,1,1,0.38,0.3939,0.37,0.3582,1,6,7,9.86,9.997399999999999,37.0,23.9994
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,2,0,1,1,1,0.36,0.3333,0.4,0.2985,0,2,2,8.919999999999998,5.997799999999998,40.0,19.999499999999998
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,3,0,1,1,1,0.34,0.3182,0.46,0.2239,1,1,2,7.98,5.001199999999997,46.0,15.001299999999999
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,4,0,1,1,1,0.32,0.303,0.53,0.2836,0,2,2,7.040000000000001,3.998000000000001,53.0,19.0012
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836,0,3,3,7.040000000000001,3.998000000000001,53.0,19.0012
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,6,0,1,1,1,0.34,0.303,0.46,0.2985,1,25,26,7.98,3.998000000000001,46.0,19.999499999999998
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,7,0,1,1,1,0.34,0.303,0.46,0.2985,2,96,98,7.98,3.998000000000001,46.0,19.999499999999998
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,8,0,1,1,1,0.38,0.3939,0.4,0.4627,7,249,256,9.86,9.997399999999999,40.0,31.0009
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,9,0,1,1,1,0.4,0.4091,0.37,0.3881,8,122,130,10.8,11.000600000000002,37.0,26.0027
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,10,0,1,1,1,0.44,0.4394,0.33,0.2239,9,46,55,12.68,13.000399999999999,33.0,15.001299999999999
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,11,0,1,1,1,0.52,0.5,0.23,0.2537,10,43,53,16.44,17.0,23.0,16.997899999999998
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,12,0,1,1,1,0.56,0.5303,0.22,0.4478,27,99,126,18.320000000000004,18.9998,22.0,30.002599999999997
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,13,0,1,1,1,0.58,0.5455,0.19,0.3881,27,93,120,19.259999999999998,20.003,19.0,26.0027
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,14,0,1,1,1,0.6,0.5909,0.15,0.4925,14,76,90,20.2,22.9994,15.0,32.9975
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,15,0,1,1,1,0.56,0.5303,0.21,0.6567,19,71,90,18.320000000000004,18.9998,21.0,43.9989
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,16,0,1,1,1,0.52,0.5,0.27,0.4627,16,102,118,16.44,17.0,27.0,31.0009
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,17,0,1,1,1,0.46,0.4545,0.33,0.6119,25,218,243,13.620000000000001,13.997,33.0,40.9973
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,18,0,1,1,1,0.4,0.4091,0.4,0.6119,11,194,205,10.8,11.000600000000002,40.0,40.9973
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,12,86,98,9.86,9.997399999999999,43.0,32.9975
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,20,0,1,1,1,0.36,0.3182,0.46,0.4627,5,65,70,8.919999999999998,5.001199999999997,46.0,31.0009
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,21,0,1,1,1,0.36,0.3182,0.5,0.5224,8,35,43,8.919999999999998,5.001199999999997,50.0,35.0008
2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,11.504999999999999,10.2911,37.583299999999994,27.999836,1,0,2,22,0,1,1,1,0.34,0.2879,0.46,0.6567,1,44,45,7.98,3.0014000000000003,46.0,43.9989
